commentID,status,commentSequence,userID,userDisplayName,userLocation,userTitle,userURL,picURL,commentTitle,commentBody,createDate,updateDate,approveDate,recommendations,replyCount,editorsSelection,parentID,parentUserDisplayName,depth,commentType,trusted,recommendedFlag,permID,isAnonymous,article_id
100011283,approved,100011283,0,joe Hall,"estes park, co",NULL,NULL,,<br\//>,"Note almost always Silicon Valley when it comes up with something new it's always always used against us by the police or insurance companies both are corrupt and big tech knows it.
The insurance industry is the worst it bribes ALL of our politicians into stupidity. For instance our shoddy big credit companies who have tremendous power and zero regulation is allowed to operate with a %20 error rate which serves big biz. In Colorado our corrupt politicians allow the insurance companies to jack up everyone's rates based on an erroneous credit score. So when the big credit companies screw up which is often we the people are to be punished and have to pay for years yet our vile politicians do what they always do... nothing. Monetarily wise the US is now the most corrupt country mankind has ever know I hope our so called Justice Dept is proud.",1555330950,1555428463,1555349113,7,0,False,,,1,comment,0,0,100011283,False,1
100014144,approved,100014144,0,Dave,Michigan,NULL,NULL,,<br\//>,"There are few sure things in life, but here's one. Any attempt to regulate this behavior will be labeled 'anti-business' and that doing so will 'kill jobs.'",1555339579,1555543948,1555349073,3,0,False,,,1,comment,0,0,100014144,False,1
100011949,approved,100011949,0,RickF,Newton,NULL,NULL,,<br\//>,"The insurance companies will decrease the number of covered until no one is covered; then , they'll be out of business. Good riddance.",1555333430,1555430781,1555349072,3,0,False,,,1,comment,0,0,100011949,False,1
100011198,approved,100011198,0,Anne Hajduk,Fairfax Va,NULL,NULL,,<br\//>,The most disturbing info here is pharmacies selling your data. Is that legal?,1555330572,1555434523,1555349072,8,0,False,,,1,comment,0,0,100011198,False,1
100013015,approved,100013015,0,Andrew Lohr,"Chattanooga, TN",NULL,NULL,,<br\//>,"Data, facts, should be faced and even used, not suppressed.   Life insurance companies charge men more than women.   That's reasonable, because average women live longer.   Men (as commonly understood) never become pregnant.  Health insurance had better take that into account.

Secret algorithms?   Well, transparency up front--we charge more for this--and in the appeals process (most of my neighbors are black, but my family is white)--and in recording changes:  loss of weight or whatever.",1555336513,1555349072,1555349072,0,0,False,,,1,comment,0,0,100013015,False,1
100014817,approved,100014817,0,Katie W.,EU,NULL,NULL,,<br\//>,"European regulators are considering how to try and deal with the issue, especially from the discrimination perspective. it will be interesting to see what they come up with, especially German BAFIN. in the UK, the regulators themselves are utilising AI to analyse the reported data they get from insurers",1555341269,1555418533,1555349072,2,0,False,,,1,comment,0,0,100014817,False,1
100016957,approved,100016957,0,BobMeinetz,Los Angeles,NULL,NULL,,<br\//>,"The term ""artificial intelligence"", whether it applies to insurance companies, autonomous vehicles, or any other convenience aid, presupposes human intelligence can be reduced to a finite series of rational decisions based upon available information.

Problem is, the human brain is a chemical computer - it doesn't work that way. Its non-binary structure allows us to make decisions based upon quantitative input, reflecting values and responsibilities learned from an infinite catalog of personal experience.

Let's start allowing AI to make the important decisions in our lives when software developers have ironed out the bugs in Artificial Empathy (AE) and Responsibility (AR). Me, I'm not holding my breath.",1555348942,1555434597,1555348943,4,0,False,,,1,comment,0,0,100016957,False,1
100016903,approved,100016903,0,Michael,"Evanston, IL",NULL,NULL,,<br\//>,"As long as we continue to view healthcare as a cold business transaction, insurance companies will continue to use cold, impersonal metrics like algorithms to reduce their risk and increase their profits.

People’s pain? Sorry, pain is just a market calculation. Business is about calculating to your advantage, and that also means calculating to someone else’s disadvantage. 

An algorithm is just a programmer’s narrow vision of making a process more efficient.  He is incapable of seeing his actions within the bigger picture.  He is as disconnected as his code is. This is why the humanities – which are dying in our STEM –driven educational system – and critical thinking are so important. 

But, the healthcare industry doesn’t want us to take it’s obsession with profit-driven data mining personally. It’s just business. 

 And that’s the problem.  Healthcare is personal.  It’s an ethical issue that we can’t seem to face because all of our cherished American principles get in the way: individualism, meritocracy, capitalism. Jesus said: “heal the sick.” Well – in America that’s negotiable.  There’s an algorithm for that.

We are a cold country.",1555348765,1555434644,1555348766,4,0,False,,,1,comment,0,0,100016903,False,1
100015707,approved,100015707,0,wp-spectator,"Portland, OR",NULL,NULL,,<br\//>,"Consumers need an algorithm to measure Insurance Companirs algorithms.  

Also need more transparency of Insurers records and practices.   Disclosure should not be a one way street.",1555344435,1555428518,1555344439,2,0,False,,,1,comment,0,0,100015707,False,1
100015409,approved,100015409,0,B Dawson,WV,NULL,NULL,,<br\//>,"Health insurance wanting to use health trackers is a laugh.  Really, it is.  The FitBit I wear has so many inaccuracies.  Some examples:

= I spent the day on a long commute and my tracker congratulated me for climbing 56 flights of stairs.  Apparently the rolling terrain I was driving triggered the altimeter and credited me with exercise. Stair climbing doesn't tally to my calorie output, but an insurance company would assume I am in the healthy habit of taking the stairs.

=  I was alerted that I needed 56 steps to make the 250/hour mark.  My curiosity arose and the steps were achieved sitting in a chair shaking my wrist.  You obviously can get credit this way by moving your hand from the bag of potato chips to your mouth.  Turning the steering wheel is also enough to get credit for steps.

= The sleep monitor will register 'light sleep' even though I am awake but meditating - a practice I perform at bedtime each night. 

In general I find the trackers overstate your physical activity and require commonsense when interpreting the data.  The data is still useful for me, but I am keenly aware of the inaccuracies. This is not something an insurance algorithm will ever be able to achieve and insurance companies should be barred from ever making them a mandatory part of a policy.  If folks want to voluntarily connect with their insurance companies this way, fine.  

I dread the day when it becomes a Big Brother wrist tattoo.",1555343355,1555451680,1555343356,3,1,False,,,1,comment,0,0,100015409,False,1
100036596,approved,100036596,0,Mary,NC,NULL,NULL,,<br\//>,@B Dawson the wrist trackers are not accurate.,1555434219,1555435559,1555435559,0,0,False,100015409.0,B Dawson,2,userReply,0,0,100036596,False,1
100015270,approved,100015270,0,Lynn,,NULL,NULL,,<br\//>,"How does AI make contractual relationships ""increasingly asymmetrical"" if the information that insurance companies are uncovering is already known to consumers? Hasn't information asymmetry decreased?

It's worth remembering that before the advent of AI, the primary reason for poorly functioning insurance markets was that consumers had more information than insurance companies. For for every reckless driver or carrier of a genetic disease that receives a lower insurance price in the absence of AI, there is a good driver or genetically healthier consumer who receives a higher price and pays more than his/her expected costs. AI makes some people better off and others worse off.

I completely agree that we as a society should pool risks, and the idea that individuals with certain genetic histories should pay more to insure large healthcare expenses is indeed repugnant. People who are lucky enough not to be born with genetic diseases should support the people who aren't so lucky. But isn't shielding relevant risk data and forcing private insurance companies to work with incomplete information a roundabout way of achieving this redistribution? Why not allow companies to charge the true cost of insuring an individual (as all other firms are allowed to charge the true costs of production) and use a more direct, transparent, and democratically accountable means - i.e., the tax system - to redistribute?",1555342866,1555425377,1555342868,2,0,False,,,1,comment,0,0,100015270,False,1
100015099,approved,100015099,0,s.khan,"Providence, RI",NULL,NULL,,<br\//>,"As usual the insurance regulators
are way behind the insurance companies.After many insured complain of premium increases and discrimination, there will be hearings, become issue in election campaign and then regulators will move to act. Of course, we don't know how the government will use our personal data.
Given their propensity for coercion and control, it won't be surprising if they
are also abusing it.",1555342246,1555342247,1555342247,0,0,False,,,1,comment,0,0,100015099,False,1
100014801,approved,100014801,0,Aaron,Phoenix,NULL,NULL,,<br\//>,"Thanks for this piece, Ms. Jeong.

A lot of these monitoring technologies are still voluntary, but they won't be for long (e.g., we can no longer opt out of cookies or use ad blockers on the internet, or we need to use a VPN). 

I see the insurance ads on TV and I am not sure who would sign up for these self-monitoring schemes, or if they even understand the implications. I would never, ever, invite an Alexa-type listening device into my home, let alone voluntarily install a tracker in my vehicle or share my real time health data and activities and preferences with entities that sometimes bury their true identities and intentions within complex and lengthy terms of use agreements. 

So many people tout AI, ML and the Internet of Things like they're good, but I think the bad far outweighs any good. The potential for abuse is severe, and, no, for every ""old"" job lost there will not be a ""new"" job created; there will be mass unemployment and related societal problems (addiction, depression, domestic abuse, homelessness, crime, etc.).

We don't need, and we shouldn’t want, every aspect of our lives connected to the internet. As with social media, it’s just selling ourselves (i.e., our data) in exchange for “conveniences” of marginal value. Micro-targeted insurance, micro-targeted ads, micro-targeted elections…  kiss personal freedom and privacy goodbye!

Yes, some technologies are better left in the laboratory. Just because you CAN do something, doesn't mean you SHOULD.",1555341217,1555431671,1555341219,2,0,False,,,1,comment,0,0,100014801,False,1
100014767,approved,100014767,0,Aaron,Phoenix,NULL,NULL,,<br\//>,"Thanks for this piece, Ms. Jeong.

A lot of these monitoring technologies are still voluntary, but they won't be for long (e.g., we can no longer opt out of cookies or use ad blockers on the internet, or we need to use a VPN). 

I see the insurance ads on TV and I am not sure who would sign up for these self-monitoring schemes, or if they even understand the implications. I would never, ever, invite an Alexa-type listening device into my home, let alone voluntarily install a tracker in my vehicle or share my real time health data and activities and preferences with entities that sometimes bury their true identities and intentions within complex and lengthy terms of use agreements. 

So many people tout AI, ML and the Internet of Things like they're good, but I think the bad far outweighs any good. The potential for abuse is severe, and, no, for every ""old"" job lost there will not be a ""new"" job created; there will be mass unemployment and related societal problems (addiction, depression, domestic abuse, homelessness, crime, etc.).

We don't need, and we shouldn’t want, every aspect of our lives connected to the internet. As with social media, it’s just selling ourselves (i.e., our data) in exchange for “conveniences” of marginal value. Micro-targeted insurance, micro-targeted ads, micro-targeted elections…  kiss personal freedom and privacy goodbye!

Yes, some technologies are better left in the laboratory. Just because you CAN do something, doesn't mean you SHOULD.",1555341117,1555451705,1555341118,1,0,False,,,1,comment,0,0,100014767,False,1
100014764,approved,100014764,0,BobMeinetz,Los Angeles,NULL,NULL,,<br\//>,"The term ""artificial intelligence"", whether it applies to insurance companies, autonomous vehicles, or any other convenience aid, presupposes human intelligence can be reduced to a finite series of rational decisions based upon available information.

Problem is, the human brain is a chemical computer - it doesn't work that way. Its non-binary structure allows us to make decisions based upon quantitative input, reflecting values and responsibilities learned from an infinite catalog of personal experience.

Let's start allowing AI to make the most important decisions in our lives when software developers have ironed the bugs out of artificial empathy (AE) and responsibility (AR). I'm not holding my breath.",1555341100,1555344887,1555341101,1,0,False,,,1,comment,0,0,100014764,False,1
100013207,approved,100013207,0,Maureen Steffek,"Memphis, TN",NULL,NULL,,<br\//>,"My nephew has always been a fitness buff.  He used to complain that health insurance prices did not take into account the relative lifestyle of the insured. He was then diagnosed with Multiple Sclerosis. Luckily fro him, it was after the ACA was law and preexisting conditions no longer cancelled or exponentially raised insurance costs. But I'm pretty sure his insurance company wishes it could.",1555337085,1555433079,1555337087,2,0,False,,,1,comment,0,0,100013207,False,1
100012648,approved,100012648,0,Marc Jordan,NYC,NULL,NULL,,<br\//>,"I participated in Allstate's ""DriveWise"" program and found it to be inaccurate in several areas. This device, which plugs into the data port of the car, measures acceleration, braking and speed. Nothing wrong with that, but some of the metrics which Allstate uses to ""ding"" you are not good measures at all. Here is but one example which I experimented with when I saw it show up on the online report. We all are familiar with speed bumps in parking lots, but what I found was even though I was driving slowly between them, when I approached one and slowed down, the unit interpreted it as ""rapid deceleration"" and gave me a black eye. There are many other examples of where it flagged bad behavior which I felt was grossly unfair and as a result I returned the unit to them.",1555335530,1555433101,1555335533,5,0,False,,,1,comment,0,0,100012648,False,1
100012517,approved,100012517,0,bonku,Madison,NULL,NULL,,<br\//>,"AI seems to as good as its creator(s) and creators generally have a specific goal in mind to create and use that technology, which is not always towards the benefit of the society and the people it claim to be serving.
That's another reason why ""good"" and qualified people must join public policy and Government in higher number to make and enforce policies that can tame such newly emerging technologies from massively misused by private companies, its top executives, and shareholders. 
Currently, very few science and technology experts get into public policy and able to join Government. One main reason is the way the selection process is designed which seem to favor people from non-STEM sector or social ""science"" sector  (including history, law, economics, management etc.)    That bias against STEM professionals accumulated over the years in US policies even in higher education sector and STEM education. Now US has the lowest percentage (about 40%, worst in America's own recent history) among 35 developed countries surveyed  of college graduates who deny hard science of evolution and ""strongly believe"" religious fairy tales of intelligent design or creationism.",1555335217,1555414679,1555335218,1,0,False,,,1,comment,0,0,100012517,False,1
100012233,approved,100012233,0,Bob Gray,"Powhatan, VA",NULL,NULL,,<br\//>,"The article and most of the few comments I have read seem to conflate A.I. and data collection. To the extent that it deals with data collection, it doesn't really address A.I. but what we called data processing back in the 70's. The real problem with A.I. is with learning algorithms that are employed to associate behavioral factors with mortality and morbidity when those A.I.s cannot report the associations they have made. But in theory A.Is can be trained or programmed, as humans are, to avoid using the kinds of illegal or immoral criteria cited in the examples.",1555334449,1555334450,1555334450,0,0,False,,,1,comment,0,0,100012233,False,1
100011990,approved,100011990,0,David,San Jose,NULL,NULL,,<br\//>,"Reason number eight million why the GOP religion of deregulation (at the behest of wealthy donors and companies) is so dangerous.

We are going to get more and more and more of this sort of insanity, unless industry is sensibly regulated by the government for the safety and well-being of its citizens.  If left to the “magic of the marketplace” and tender-hearted decisions of larger corporations, we actual human beings are in deep trouble.",1555333571,1555433127,1555333572,5,0,False,,,1,comment,0,0,100011990,False,1
100011894,approved,100011894,0,wnhoke,"Manhattan Beach, CA",NULL,NULL,,<br\//>,"Interesting how so many are fearful and dismissive of AI when used to evaluate insurance risk, but when complex models are used (not too different from AI) to project climate warming, it is hard science not to be doubted.",1555333230,1555333230,1555333230,0,0,False,,,1,comment,0,0,100011894,False,1
100011726,approved,100011726,0,wnhoke,"Manhattan Beach, CA",NULL,NULL,,<br\//>,"The issue is insurance.  As nearly all know, insurance is only possible by risk pooling.  Suppose the risk of some event is small but costly for a relatively large group of customers.  Then, it is possible for an insurance company to sell insurance that benefits all the customers, both those with no harm and those harmed.  What skews insurance is if the risk pool is not balanced as equally risky.  A customer planning suicide buys life insurance, one with a cancer diagnosis buys health insurance, or a shipper who sails in an area outside the agreement.  It is the business of insurance companies to evaluate risk, but so do customers.  Insurance works best with open information - on all sides.  We have more and better information these days that we cannot ignore or pretend doesn't exist.  DNA tests can reveal a poor prognosis.  Why can the customer use that information, but not the insurer?
If we want healthcare, then government should pay for and provide a basic healthcare - to all, irrespective of risk or usage.  Leave insurance alone; it should supplement basic care.  The one thing government should do is decouple insurance from employment.  It discourages employment, as companies want to avoid the added cost, and that leads to the gig economy.  Employees should not be locked to an employer based on healthcare insurance.",1555332614,1555348730,1555332616,2,3,False,,,1,comment,0,0,100011726,False,1
100011972,approved,100011972,0,Will Eigo,Plano Tx!,NULL,NULL,,<br\//>,"Insurers exclude certain perils in their policies so that insured parties cannot plan a loss. I.e. - death benefits are not paid out on suicides and ships that are outside the coverage parameters won’t be indemnified, etc, etc.",1555333506,1555336742,1555333506,4,0,False,100011726.0,wnhoke,2,userReply,0,0,100011972,False,1
100011994,approved,100011994,0,patriot,nebraska,NULL,NULL,,<br\//>,"Insurance is sold based on fear of the improbable. It is a bet. If the odds are against you, you should not bet. At  current rates one should minimize all bad bets and save that money for when you do need it. I wish I could take put in an insurance IRA all the premiums I ever paid. I'd have more than enough to pay for the occasional calamity. The only insurance you'd really is for the really realy big claims tjat might only happen once in a lifetime or not. Fire, cancer, heart, life. and for Pete's sake move out of any flood plains.",1555333580,1555336017,1555333581,2,0,False,100011726.0,wnhoke,2,userReply,0,0,100011994,False,1
100012932,approved,100012932,0,Will Eigo,Plano Tx!,NULL,NULL,,<br\//>,"Well said. I would just modify. Insurance is a hedge against uncertainty ( fear of the random event ). I agree about flood zones. Yet, because of the US’s penchant for moral hazard, this behavior persists. I.e. as fools build on a fault line or in a flood zone , they expect and whimper for a bailout regardless of the prior predictability of the peril occurring. You might notice insurers balk at writing policies or demand exorbitant premiums for such. Then FEMA and other resources bail out the poor decisions of the ‘victims’.",1555336276,1555349074,1555349074,0,0,False,100011726.0,wnhoke,2,userReply,0,0,100012932,False,1
100008490,approved,100008490,0,Laura,US,NULL,NULL,,<br\//>,"We're about to unleash AI that we don't understand upon a world that AI doesn't understand. What could go wrong? Too late to take it back, though.",1555296522,1555336966,1555332100,1,0,False,,,1,comment,0,0,100008490,False,1
100008842,approved,100008842,0,Sophia,chicago,NULL,NULL,,<br\//>,Do we humans just have to lie down and accept this?  I'm not at all comfortable with unlimited AI.  Not at all.,1555299683,1555332099,1555332099,0,0,False,,,1,comment,0,0,100008842,False,1
100010063,approved,100010063,0,redweather,Atlanta,NULL,NULL,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/avatars/cropped-f98984a755a49d10d06648836a9079fd213d49a9bf8a17be4bbaa47207a79c22.jpg,<br\//>,"If an insurance company is for it, you won't be saving money.  And you can take that to the bank.",1555323614,1555432128,1555323615,11,2,False,,,1,comment,0,0,100010063,False,1
100012973,approved,100012973,0,Will Eigo,Plano Tx!,NULL,NULL,,<br\//>,Why did you choose to participate ? What was the quid pro quo ?,1555336385,1555349072,1555349072,0,0,False,100010063.0,redweather,2,userReply,0,0,100012973,False,1
100013011,approved,100013011,0,Will Eigo,Plano Tx!,NULL,NULL,,<br\//>,Insurance is not about saving money. It is about covering a loss that might occur and paying for the privilege. The by-product is called “peace of mind”. The claim check for your house burning down or your car getting totaled is the product you buy.,1555336495,1555349074,1555349074,0,0,False,100010063.0,redweather,2,userReply,0,0,100013011,False,1
100009118,approved,100009118,0,DChapman,London ON,NULL,NULL,,<br\//>,"If the extent of AI continues it's assault on the insurance industry, the ultimate outcome will be no insurance.  This is a supply and demand issue.

The industry is based upon a model where risk and costs are shared -- those that AI finds to be high risk won't get insurance, that's the obvious point.  The not so obvious point is that without those individuals, the cost of insurance is shared among fewer customers, therefore at higher costs and/or declining coverage.  With declining payers, the costs of running the industry increase dramatically -- sure they won't be paying out as much, but the industry is assuming that those that are good risks will continue to purchase (and that's not a sure thing).  When folks are denied a product demand declines -- and as demand withers, so will supply.  There will likely still be a market for those that are low risk, but that market is puny compared the size of the current market.  This is just another example on how AI/automation is decimating the labour market -- perhaps the guaranteed income supplement starts to look more realistic.",1555302741,1555337432,1555302743,5,0,False,,,1,comment,0,0,100009118,False,1
100008608,approved,100008608,0,Alfred Francis,NYC,NULL,NULL,,<br\//>,"I am delighted to submit all the info the insurer wants, wear a fitness tracker or any other device.  I eat right, exercise regularly, keep  my weight within 5 pounds of where it should be.  Why shouldn’t I benefit from better insurance rates than people who did not share my behaviors?",1555297456,1555415160,1555297457,2,5,False,,,1,comment,0,0,100008608,False,1
100009542,approved,100009542,0,Joëlle R,France,NULL,NULL,,<br\//>,"@ Alfred Francis
What is “eating right”? Who dictates it: the dairy industry ? The beef industry? For instance, official recommendations include calcium intake in the form of dairy products.  What about the many people who are lactose intolerant... and those who get calcium from eating leafy green vegetables, almonds, etc, without developing osteoporosis. 
A.I. may seem like a panacea (for insurance companies) but it will certainly lead to abuse and loss of individual freedoms.",1555310933,1555432742,1555310934,5,0,False,100008608.0,Alfred Francis,2,userReply,0,0,100009542,False,1
100012051,approved,100012051,0,patriot,nebraska,NULL,NULL,,<br\//>,Your paying too much for insurance. Insurance companies love you.,1555333776,1555349072,1555349072,0,0,False,100008608.0,Alfred Francis,2,userReply,0,0,100012051,False,1
100011171,approved,100011171,0,Anne Hajduk,Fairfax Va,NULL,NULL,,<br\//>,"And what happens when you're in an accident and the tracker tells the insurance company you were going 5 mph over the speed limit? Oh sorry, we're not paying that claim. Or you had McDonald's twice this month, raising your rates, etc. Don't be naive, this is all intended for insurance companies to never have to pay out, just collect. It's not rewarding good behavior no matter how proud you are of your superior lifestyle.",1555330413,1555432750,1555349073,3,0,False,100008608.0,Alfred Francis,2,userReply,0,0,100011171,False,1
100008476,approved,100008476,0,Jones,US,NULL,NULL,,<br\//>,You think insurance applications are bad? Wait until you see the military applications (if you'll have time to see them coming).,1555296417,1555349133,1555296418,1,0,False,,,1,comment,0,0,100008476,False,1
31531511,approved,31531511,0,kenneth,ny,NULL,NULL,,<br\//>,"Much of modern ""AI"" and ""machine-learning"" is unleashing an algorithm on very large data sets and hoping to hit upon useful correlations. The problem is that this often ends up being an exercise in reinforcing the biases of the programmers, or finding spurious correlations without any explanatory power, but relying on it nonetheless. It requires much savvy and open and honest evaluation to make it a truly useful tool.

I'm not sure modern capitalism is up for that task.",1555284012,1555432781,1555284013,8,1,False,,,1,comment,0,0,31531511,False,1
100011921,approved,100011921,0,RickF,Newton,NULL,NULL,,<br\//>,"It's not usually the bias of the programmers; it's the bias of the data used to train the algorithms.
Garbage in Garbage out.",1555333340,1555432786,1555349185,2,0,False,31531511.0,kenneth,2,userReply,0,0,100011921,False,1
31531346,approved,31531346,0,backfull,Orygun,NULL,NULL,,<br\//>,"The fate of the insurance industry is an unanswered question associated with Medicare for All and other policy efforts to make American healthcare more effective. This article should be required reading for anyone doubting that U.S. insurance corporations are a force for maximizing profit at the expense of our collective well-being. Definitely political fodder for those claiming that progressive measures to improve healthcare put obstacles between patients and providers. AI is the antithesis of risk pooling, which makes healthcare in all other developed nations work better than the dysfunctional American system. These facts make insurance industry initiatives much more ominous than any threat the Republicans can throw in the way of single payer approaches.",1555281456,1555428796,1555281457,7,0,False,,,1,comment,0,0,31531346,False,1
31531238,approved,31531238,0,andrewb,Seattle,NULL,NULL,,<br\//>,"Great Article.  Oversight is very important. But idifficult to do with commercial entities needing to be profitable.  I have experience with  (1) UK NHS data gathering versus (2) commercial insurance data gathering versus  (3) SEER (NIH cancer data gathering) (4) VA data gathering (5) drug adverse effect monitoring  (epidemiology and medicine training) .   Good medical care should be based on evidence derived from populations and individual histories (smoking & heart disease/cancer, thalidomide, asbestos) - crucial to improve, withhold it at your peril .  
 Often the data is shockingly bad or inadequate. But in every entity above (Big Brother state, commercial bias) there is opportunity for harmful decisions. Interestingly the only time I heard talk about ethical aspects was in a commercial setting but sadly this was to state that the only ethical consideration was to increase stock holder value (!) {is this business school ethics?!)}. 
Generally I prefer decisions in these areas to be potentially transparent (well done the Idaho ACLU - they would have less luck with commercial entities) .   
Concerning Excel vs AI don't  make too strong a distinction - excel makes available  somewhat hidden optimising routines,  AI (neural networks ) conclusions can be totally opaque.   Data bias (error, selection etc) can  wreck conclusions from both.",1555279786,1555296642,1555281324,2,0,False,,,1,comment,0,0,31531238,False,1
31531309,approved,31531309,0,Carole A. Dunn,"Ocean Springs, Miss.",NULL,NULL,,<br\//>,"All these articles about privacy are terrifying. It makes me want to get a fake identity, a burn phone and wear a disguise when I go out in public.

Our lives have become an open book, and yet there are a lot of absurd privacy rules. When I was in an examining room at the local ER a nurse came along and told me I had to keep the door closed for privacy reasons. I told her I didn't care if people saw me in there; the room was stuffy and I wanted the door open. She told me it had nothing to do with my privacy, but the privacy of the people walking down the hall.",1555280740,1555432915,1555280742,11,0,False,,,1,comment,0,0,31531309,False,1
31531289,approved,31531289,0,BlueMountainMan,"Kingston, NY",NULL,NULL,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/avatars/cropped-530ab4bbed076fbc07a727d130274ef56b383d5e961623730799e1e5fd5a02de.jpg,<br\//>,"Eschew apps on your phone. The convenience they offer is far outweighed by the loss of privacy having them entails. I have only text, NYTimes, BBC, NPR, Reuters. If I need to check email, I log in on the web—no app. No Facebook app, nor (especially loathsome) Facebook Messenger.

Battery life is much better, too.",1555280509,1555331208,1555280511,3,0,False,,,1,comment,0,0,31531289,False,1
31531266,approved,31531266,0,Dances with Cows,"Tracy, CA",NULL,NULL,,<br\//>,"A.I. in our capitalistic society will always be skewed in favor of profit.   I favor capitalism over socialism, but I believe we lack the buffer of ethics and integrity against the worse instincts of capitalism.",1555280167,1555432958,1555280169,6,0,False,,,1,comment,0,0,31531266,False,1
31531218,approved,31531218,0,LongIslandRee,Smithtown,NULL,NULL,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/avatars/cropped-17595b6ea0959664316b6a25b29c54acecee98de222be9faa156ff6f554b4323.jpg,<br\//>,"AI is not unerring. Lets hope we're smart enough to figure that out before we shred everything in our lives in favor of ""digital"".",1555279330,1555285480,1555279331,1,0,False,,,1,comment,0,0,31531218,False,1
31531214,approved,31531214,0,Chris,Cave Junction,NULL,NULL,,<br\//>,"Insurers want to hide their strategies that enable them to see what we want to hide from them.

That's messed up.",1555279273,1555285484,1555279274,2,0,False,,,1,comment,0,0,31531214,False,1
31531174,approved,31531174,0,Blue Skies,Colorado,NULL,NULL,,<br\//>,Its sorta like being a prisoner with an ankle bracelet with A.I. as your parole officer.... no thanks.,1555278824,1555432972,1555279240,4,0,False,,,1,comment,0,0,31531174,False,1
31531183,approved,31531183,0,Patricia,Pasadena,NULL,NULL,,<br\//>,"My health insurer just sent me a letter notifying me that I might have a certain illness and I should tell my doctor about it. In truth I have the DIRECT OPPOSITE illness and my doctor has been treating it and keeping it in remission for the last 20 years. 

Treating me for the illness my insurer somehow ""deduced"" that I have would end my remission and kill me. I find myself wondering at the role data mining and AI could be playing in this potentially deadly misconception they've gotten about me. 

Why can't they just have a human CALL my doctor? That would clear everything up for them without having to spend their customer' dollars making arrogant tech billionaires even richer while nearly killing the insured with ham-fisted wrongness that they can't detect is wrong, because it come out of a machine, and they've been taught to trust the machine",1555278899,1555455741,1555279170,10,1,False,,,1,comment,0,0,31531183,False,1
100012250,approved,100012250,0,patriot,nebraska,NULL,NULL,,<br\//>,"Anybody in favor of having computer judges. Maybe the appeals computer can confirm it. Scratch that, no appeal needed.",1555334493,1555334494,1555334494,0,0,False,31531183.0,Patricia,2,userReply,0,0,100012250,False,1
31531176,approved,31531176,0,Timothy Sharp,"Missoula, Montana",NULL,NULL,,<br\//>,"While I recognize the pitfalls of some examples listed in this article, I would still very much like for the automobile insurance industry to go forward with the gathering of driving habits and safety records to lower the rates of safe drivers and raise the rates of those who speed around town, darting in and out of traffic. I am tired of being compared rate wise with the crazy drivers who seem to be all around.
I am not even convinced that it would require AI to analyze the data that is readily available on most cars today.
Safe driving should be rewarded, and the technology already exists to make that happen.",1555278835,1555284602,1555278836,1,1,False,,,1,comment,0,0,31531176,False,1
100008516,approved,100008516,0,Dante,US,NULL,NULL,,<br\//>,Those drivers don't even have insurance.,1555296778,1555433057,1555349073,1,0,False,31531176.0,Timothy Sharp,2,userReply,0,0,100008516,False,1
31531150,approved,31531150,0,PaulN,"Columbus, Ohio",NULL,NULL,,<br\//>,I see nothing wrong with insurance premiums to depend on one’s lifestyle choices. I wouldn’t even mind if smokers became uninsurable.,1555278430,1555336571,1555278431,0,2,False,,,1,comment,0,0,31531150,False,1
100013048,approved,100013048,0,Will Eigo,Plano Tx!,NULL,NULL,,<br\//>,So heart warming your comment. Why not let the smokers pay a premium which they and the insurers agree upon rather than make them pariahs ?,1555336621,1555336622,1555336622,0,0,False,31531150.0,PaulN,2,userReply,0,0,100013048,False,1
100028426,approved,100028426,0,PaulN,"Columbus, Ohio",NULL,NULL,,<br\//>,"@Will Eigo Well, Will, smokers are a special breed: they not only kill themselves but also keep murdering all of us. Just as an example, The Ohio State University has a fully smoke-free campus indoors and outdoors and, nevertheless, I constantly catch people hiding in bushes and such and smoking. I feel no compassion for them.",1555411585,1555422461,1555422461,0,0,False,100013048.0,PaulN,2,userReply,0,0,100028426,False,1
31530901,approved,31530901,0,DLS,"Bloomington, IN",NULL,NULL,,<br\//>,"An insurance policy is a contract between the insurance company and the insured. In most states, the full terms and costs involved must be clearly stated in plain English with no hidden (""fine print"") exclusions, conditions, exceptions. etc. 

So unlike previous generations, those purchasing a policy today can have a clear picture of the costs and benefits. They can also accept or refuse the opportunities described in this article (and admittedly fraught with privacy issues) to reduce their premium. Only someone who is pathologically distrustful of insurance companies or who regards the average consumer as a hopeless dupe and idiot would see this development as less than a win-win.",1555275522,1555279390,1555278421,1,0,False,,,1,comment,0,0,31530901,False,1
31531076,approved,31531076,0,Jaspal,Houston,NULL,NULL,,<br\//>,"Blaming new technologies (AI, machine learning, ""algorithms"") in the context of insurance premiums is overlooking the more fundamental issues. Is it appropriate that your health insurance premium be based on your lifestyle? Is it appropriate that you car insurance premium be based on your driving habits or the condition of your car?
Currently automobile insurance premiums vary widely based on a crude estimate of risk based on factors like age, gender, accident history, neighborhood, and the type of car. If we are comfortable with that, then nothing has changed.  New technologies are doing a significantly better, although highly imperfect, job of calculating risk. And over time the analysis will become more accurate.",1555277589,1555415792,1555277591,2,0,False,,,1,comment,0,0,31531076,False,1
